fold_id,cv_tag,html_id,sent_id,text,tag
6,cv623,15356,22,"in one of the film's funniest scenes , something goes wrong ( i won't ruin it for those who know nothing about the film ) and ted is unable to face mary ever again .",pos
6,cv623,15356,23,jump to the present .,pos
6,cv623,15356,24,"after years of self-loathing , ted finally hires private detective pat healy ( a suitably slimy matt dillon ) to track her down so he can have one last chance at winning the woman he has loved since high school .",pos
6,cv623,15356,25,healy finds that mary is still a full-blown hottie and decides to try and keep her for himself .,pos
6,cv623,15356,26,"admittingly , the basic story line leaves a little to be desired .",pos
6,cv623,15356,27,"after all , with a not-really-all-that-funny premise , how can you sustain laughter for nearly two hours ?",pos
6,cv623,15356,28,"somehow , the farrelly's pull it off .",pos
6,cv623,15356,29,the performances here are also right on target .,pos
6,cv623,15356,30,"as ted , stiller adds just the right amount of clumsy charm to make his character not irritating , as he would normally be , but very lovable .",pos
6,cv623,15356,31,"and cameron diaz is perfect in her role for obvious reasons , but the actor who really grabs your attention is w . earl brown as mary's brother .",pos
6,cv623,15356,32,no other actor has even come close to playing a mentally retarded man with as much natural ease as brown displays here .,pos
6,cv623,15356,33,"i know he won't be nominated , but this is the guy who should not be counted out when it comes time to hand out the oscar nods in february .",pos
6,cv623,15356,34,"as good as the actors are , though , it's the directors' movie all the way .",pos
6,cv623,15356,35,"i guarantee that on almost every other top ten list at the end of the year , you will see the number one space occupied by steven spielberg's wwii epic "" saving private ryan "" .",pos
6,cv623,15356,36,"and yes , that is a great film worthy of the recognition it has been getting .",pos
6,cv623,15356,37,but which is harder ; making a great war film or having your audience laugh so hard that they can't breath for minutes at a time ?,pos
6,cv623,15356,38,"i'll let you decide that one for yourself , but this critic is sticking to his guns .",pos
6,cv623,15356,39,"there is just something about "" mary "" .",pos
6,cv624,10744,0,""" i'd rather die today and go to heaven than live to be a hundred and go to hell , "" earnestly proclaims the pentecostal preacher .",pos
6,cv624,10744,1,"with that line coming from a fundamentalist christian minister , hollywood has taught us how we should fill in the rest of the story .",pos
6,cv624,10744,2,"he will be turn out to be a scoundrel who has less actual belief in god than the average american , and all of his preaching will turn out to be a cynical ruse to extort money from his naive congregation .",pos
6,cv624,10744,3,"from elmer gantry on , we have learned what to expect when the movies go to church .",pos
6,cv624,10744,4,"well , think again , for the apostle , which robert duvall has wanted to make for over a decade , does not take the usual tack of smearing the minister , and by implication all , the rest of organized religion .",pos
6,cv624,10744,5,"instead it gives us a highly devout man , who certainly has his foibles , but with an absolute dedication to his ministry and his god .",pos
6,cv624,10744,6,"and arguably just as surprising , the good-spirited film is no comedy , even if it does have humorous moments .",pos
6,cv624,10744,7,instead of levity the picture takes a touchingly serious approach as it introduces us to a world not normally seen in motion pictures .,pos
6,cv624,10744,8,"when in the privacy of his attic , robert duvall , as texas preacher euliss "" sonny "" dewey , argues sternly with his lord , the scene shares a kinship with emily watson's character crying out for her god in breaking the waves's most powerful scene .",pos
6,cv624,10744,9,"the body of the story starts with sonny's coming upon an horrific auto accident , which is another part of life generally ignored by modern screenwriters .",pos
6,cv624,10744,10,"with his well worn bible in hand , sonny leaps from his car so that he can go pray over and with the accident's dying victims .",pos
6,cv624,10744,11,"the scowling police officer orders him to go away , and , after he has tried to work his miracles , sonny leaves with a smile in the confidence that he has done the lord's work .",pos
6,cv624,10744,12,"robert duvall not only gives a moving and realistic performance surely destined to receive an academy award nomination but is also the film's director , writer , executive producer , and chief financier .",pos
6,cv624,10744,13,rarely has a movie been such a labor of love .,pos
6,cv624,10744,14,"with a white suit , peach-colored shirt and tie , and dark sunglasses , sonny looks as much like a rock star as a preacher .",pos
6,cv624,10744,15,duvall has every movement down pat .,pos
6,cv624,10744,16,"even when he is walking down the street , the ever strutting sonny cannot contain his energy .",pos
6,cv624,10744,17,he dances and claps all the way .,pos
6,cv624,10744,18,"sonny's churches having more black members than white means that he shares his preaching duties with many deep-voiced black orators , but his rhetoric is always competitive .",pos
6,cv624,10744,19,""" i may be on the devil's hit-list , but i'm on god's mailing list , "" he shouts to the congregation in a revival tent .",pos
6,cv624,10744,20,and they lap it up .,pos
6,cv624,10744,21,"people jump up , scream , "" praise the lord ! """,pos
6,cv624,10744,22,and mean it .,pos
6,cv624,10744,23,the intensity of their shared religious experience is palpable .,pos
6,cv624,10744,24,but sonny is no saint .,pos
6,cv624,10744,25,"it turns out that he has a wandering eye , which angers his wife jessie , played in a remarkably controlled performance by farrah fawcett .",pos
6,cv624,10744,26,"jessie gets her revenge by taking up with the church's youth minister and conniving to gain control over sonny's church , leaving him unemployed .",pos
6,cv624,10744,27,"sonny , letting his temper get the best of him , does something foolish , which causes him to have to leave town and two beloved kids forever .",pos
6,cv624,10744,28,"the bulk of the film occurs in a small , predominately black church in louisiana , which he builds up from a derelict building with no congregation into a remodeled church ( "" one way road to heaven : holiness temple "" ) with an enthusiastic flock .",pos
6,cv624,10744,29,in this part he rebaptizes himself as the apostle e . f . the apostle is a hard worker willing to take on any odd job necessary to obtain the funds for his church .,pos
6,cv624,10744,30,"he asks his members to tithe , but he gives all of his money .",pos
6,cv624,10744,31,and his good deeds extend to secret donations of food for the local poor folks .,pos
6,cv624,10744,32,"a man who can't stand to be still , he tells one of his friends , "" i quit school because i didn't like recess . """,pos
6,cv624,10744,33,"in his new town he meets toosie ( miranda richardson ) , who , like him , has a family that she hasn't seen in a while .",pos
6,cv624,10744,34,"his romance with the separated woman , like the rest of the film , doesn't follow the standard patterns we have grown to expect from our movies .",pos
6,cv624,10744,35,billy bob thornton shows up one day playing a local racist and general troublemaker .,pos
6,cv624,10744,36,"his confrontation with the apostle is yet another of show's many surprising scenes , again breaking many rules and conceptions about what approach deeply religious people might take .",pos
6,cv624,10744,37,"although it probably couldn't have ended any other way , the movie does wrap things up nicely .",pos
